sample_1656,0.9060149534524549
sample_1548,0.8815196877852435
sample_769,0.9390341461271053
sample_1881,0.9038250362569413
sample_1807,0.9308880850721923
sample_145,0.9280056414574671
sample_1212,0.9335656456987435
sample_944,0.896618188995442
sample_829,0.9315919353953863
sample_616,0.9260442526761085
sample_1690,0.9430264716754702
sample_114,0.9477566843873304
sample_185,0.9326578825177277
sample_1141,0.957495512826645
sample_1460,0.8958976480668871
sample_1835,0.9248242072202985
sample_1539,0.8924261059161572
sample_598,0.933754350030202
sample_1800,0.970924037377523
sample_394,0.9022648914936505
sample_1146,0.9097626090252291
sample_149,0.9766302256323092
sample_1750,0.9353101720897596
sample_1977,0.9347645325380645
sample_1830,0.9775948314821379
sample_818,0.9369679302478418
sample_881,0.894512980541399
sample_77,0.9064056537033657
sample_1240,0.9684380727872597
sample_309,0.8931761967650451
sample_90,0.9653813959774785
sample_1447,0.8908621530071067
sample_1584,0.9005188920170911
sample_23,0.8970380312997028
sample_1188,0.9336941117257643
sample_1461,0.895257052938635
sample_1691,0.9002630870343807
sample_316,0.88837824521327
sample_299,0.8917144917485563
sample_459,0.9022683336060358
sample_462,0.9035536206450726
sample_1730,0.9737290777970492
sample_689,0.9681758501697202
sample_1943,0.9313372940395693
sample_1043,0.9128222618892861
sample_919,0.8968874812291872
sample_1104,0.9074407799408842
sample_348,0.9030426291959244
sample_123,0.8962707673487935
sample_1645,0.8990952820891966
sample_1522,0.8869104156079889
sample_1874,0.9145900379472333
sample_295,0.8902478916057093
sample_954,0.8915727895385337
sample_1529,0.8923649610400617
sample_722,0.9307842944774881
sample_1703,0.910145755441822
sample_1524,0.8943568418744917
sample_125,0.9406422992976236
sample_1922,0.940513398872559
sample_1186,0.9333033199923048
sample_938,0.9713151885684067
sample_1744,0.935125399816366
sample_936,0.9383615508431885
sample_1973,0.9311006704412951
sample_157,0.9257997187963415
sample_1003,0.8956702701679075
sample_1407,0.9254575166612479
sample_1057,0.9608262797645305
sample_1783,0.9313364364119546
sample_48,0.9284360734749775
sample_263,0.9740085774048973
sample_678,0.9276059408981918
sample_882,0.8887505122069915
sample_1688,0.9055864917864714
sample_1361,0.9302600622102055
sample_1802,0.9283312225414535
sample_250,0.9360214557890938
sample_323,0.901459173503199
sample_1514,0.8850287548449427
sample_1545,0.895411094563015
sample_830,0.9309225782480193
sample_1757,0.9763610722054643
sample_917,0.9432550840653777
sample_1728,0.9368486089395752
sample_352,0.9030694648836973
sample_1229,0.9786254464812216
sample_619,0.9294379634075964
sample_1138,0.957495512826645
sample_687,0.9269271491263836
sample_966,0.8869639389598344
sample_537,0.8967950998616696
sample_867,0.8978621255712618
sample_928,0.9667399075336143
sample_520,0.9382856590926573
sample_1338,0.9307230442992883
sample_988,0.9020505998732052
sample_899,0.8975235360461296
sample_15,0.9278410389384675
sample_1412,0.9355728730136735
sample_1915,0.9467954881869858
sample_1885,0.9426672223667145
sample_1893,0.897614840869254
sample_688,0.9273791831005853
sample_1664,0.9431052251488398
sample_1667,0.9371340261256217
sample_1516,0.8957856654993801
sample_437,0.8951243025704203
sample_203,0.9182082440606161
sample_1389,0.9303042316752577
sample_761,0.9647171355150672
sample_1373,0.9278685798761587
sample_558,0.958044791398135
sample_1710,0.9038120970419258
sample_153,0.9305005413347672
sample_934,0.9345175676098542
sample_54,0.8857677996082021
sample_1227,0.9314570562649306
sample_53,0.9339780448136079
sample_1110,0.911616845114636
sample_49,0.8978959368855943
sample_474,0.9012414406620012
sample_1716,0.9070456256913774
sample_1169,0.9571287009374192
sample_1925,0.9313372940395693
sample_667,0.9247014021072575
sample_176,0.9360645962110523
sample_1908,0.8992397449992194
sample_160,0.9332725751455966
sample_35,0.9613745528418578
sample_1403,0.9427383035493074
sample_1806,0.9753558278910943
sample_241,0.9339933118010235
sample_1059,0.9391658375560133
sample_746,0.9501249170780761
sample_513,0.9507064389440384
sample_1088,0.9390149003381179
sample_1370,0.9339897448353317
sample_523,0.935312491665364
sample_319,0.8957287024689299
sample_1923,0.9726280759469448
sample_1296,0.9385611992311479
sample_1152,0.9095695719959679
sample_982,0.8942838234650227
sample_304,0.8947754468215584
sample_502,0.964964736359788
sample_1951,0.9210280982758279
sample_386,0.9651407211313048
sample_362,0.9403663401798493
sample_522,0.9269189180020841
